file_name,image_base64
spruce_planks,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAFVBMVEWIZTmCYTp6WjRwUi5hSy5aRCRVOh/7MrZ8AAAAcElEQVR42g3CARXDIAwFwM/DAAk1kGQCVoKDDQeAA+JfQnvvwAV4XyD9CSk5hMS8yYUxR6wTG+WLjKQ3hFtvQgwX/RCbI9aIWHOjJMWrgonMzTqSuqt6RcwRZ+xALqkiJ0DJ7WZWWONO5o6zz3+ciAdixhUFVj2uwQAAAABJRU5ErkJggg==
spruce_sapling,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAFVBMVEUAAAA5WjkuSS5QNhoiNSIuHQoTCAN+hfniAAAAAXRSTlMAQObYZgAAAFdJREFUeNpjQAYsMIabA5ShJgChGVWdIAwn5xQHMIM5RDEAzGBVchQBM4RUnATADBVFFweIlKCJEJgRqByoCLZAxTlQAKyIScVFiQEMXB0cIAy2BAYGBgATgwi8hvFE1AAAAABJRU5ErkJggg==
spruce_trapdoor,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAG1BMVEVoaGiAXjZ4WDZrUzJmTShaRCQ/Pz9VOh81NTUN4AnJAAAAcUlEQVR42mNwVBUsNFUMMmFwVBUuMTUKVmFwFlcKMVcuNGFoY00IAyIOBhdT5xIgMgFKGQWLGxa6INQ4qSuHmKoUARnmSsHuIkUqDI6uQsXuwsFAhqlwoKtQiAiDo6hJoaggUHsbe0IZa0IZB0IKw3YAdaQdyIWcyaYAAAAASUVORK5CYII=
stone,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAAAAAA6mKC9AAAAZElEQVR42jWNsQ0AMQjEGJcB3HsEr/xSkncBOgkfUyXIguoo4mEXGdkFFvBdlGmpwKCAWIWOeYFladCK4n2BXZZn6vR3dsXRfLnKWfFoXmtUrX81AiboaZ9u4I1G8KdqPICl6AdyLn2NfcJFIAAAAABJRU5ErkJggg==
stonecutter_bottom,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAD1BMVEWIh4iAgIB2dnZubW1SUlK9CvsWAAAAXUlEQVR42jWOwQ3DIBDAfBID4BMLQDMBygCQdP+ZKrWN37Zk3n+4rGGOk52jSjQWAhTuqUQebAUsrCDM+XVGl8LVAS3syq/aRL66jXsI0FiK5MECotpY2c0xT56ND62VDRqYhMaQAAAAAElFTkSuQmCC
stonecutter_saw,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAFVBMVEUAAAD////q6urY2NioqKiCgoJycnJuXGmzAAAAAXRSTlMAQObYZgAAAEFJREFUeJxjYKA+YBF0NADRzILGwiIglqOxoaGgMJAhbCQsKGQClBE2NBJUNjRgYDEWNjEyFhZgYDQ0Dks1NHYAAKZjBqYa0x3BAAAAAElFTkSuQmCC
stonecutter_side,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAGFBMVEUAAACPj49/f390dHRoaGhmQidZOyRNMRwf7kIeAAAAAXRSTlMAQObYZgAAAFdJREFUeNqlxrENgCAQBdC/AjTWnAkDgMYF1AnwrtYE6NVjftnBVz38xO8UKc4V+bLOkGeolINZGU2klaYZNa3druDkxjBuPU9wxi4FehoiGhj5puislw9YzBQPxEJMmQAAAABJRU5ErkJggg==
stonecutter_top,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAHlBMVEWPj49/f3+WcTR0dHSCZjloaGhfX194WipTU1NoSBTY3BMrAAAAeUlEQVR42jXOsQnDUAwE0BNeQIfwAsYDWAgR3HqFT0I8QLJAKg8QSB8+Xjdq8sq7Kw7TC+UyYe5OjvuGo0eGrycylGA2iIUpBgVIWuYCUSxDsMLbszwUuH/KWyFCVA2Ix9XdakwVEopsaj62hqO7BdcT85dl3/C/8QM/1xY4tUlcYQAAAABJRU5ErkJggg==
stone_bricks,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAFVBMVEWcmZyLiYt/f394dnhqbWpjY2NaWVo/4AZ+AAAAbUlEQVR42hWJsREDIRDEuC3A7F7gmKMDXK5bIHFLXwHwDWBeo0AzAtOD3rhd8qqEnSUOEqZh29cTMZA1wb0iXy+iIeQNhKpqSBn923/9gCbnOhcXSWMh8jLavTaMeR4dCk97lQlZ4ic8IKlUSX8TNSDr6TM/jQAAAABJRU5ErkJggg==
stripped_acacia_log,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAIAAACQkWg2AAABbklEQVQoz23Sa2rCQBDA8dwqJpuHx8iaxE3qnfzSiq0EUav1DbYilNKD9b87sBVaGELE+e08NsG4CPe1Oph0V6pDqZZFfG4yebmajDi32WaoLk22HMQkB5MiXFXxdphg1k3uwanNPXgq40OdAKYC5mXMAd+jvgedjjwAz6o/YGtSAbcm8wBsn7UFBGCuw2Cqe2jApc0FvLf5gh7cSACpQMyHqZ0BB6AIBy/K5HPUv7kZCPoRsGY8k5JjwaMOPSC+Rn16k2xhNoxdUVdE60oFYzfDbBBthons5x7cHmyFo0mJrujZCswwd1uTCnKkfwEQAmY6tIBsAbcml7x7KdVY+tHPIC2tKnW1K8ovJvsXEGxpeg/4D7O/641muAQr6+QXMAPZWwcIATwZGvDhjgC8DhRHu5vW4bPuAXauAVri+l50BOAngG9pWSrARMCzW9ZbnQAIAXwUGKlpv1aTdLpHjH1LJ5N5QEsAwgOZgWziB6vGR4RRs7OpAAAAAElFTkSuQmCC
stripped_acacia_log_top,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAGFBMVEXCbT+6YzetXTKZXDugVjCTVzaZUCuPTCoVgQUfAAAAf0lEQVR42h2NMQ7CMBAED/gAZ7BruICpkxMPsBW5t608IKfItHT5fi6ZbUZarRa48lS/zNCjMecn3iCvLY1ju0D/P6FBZ2GYSbl3kINfkrgOinyIxFsowb9i1GpQEXGHEEWvMvvfslclkOL2uUG8ujfklJpi9ZTMg/SUq4anugEt+hm3IoQAdQAAAABJRU5ErkJggg==
stripped_bamboo_block,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAHlBMVEXv2X7jzGrZwl7Tu1DCtU7IsU23q0m7qEyZh0GQfjp8w4zJAAAAcklEQVR42hXMoRUEIQxF0V/COFqgg00kKJDEbCIBhUz6F8OcZ566mOYk7IylI4cFof6f5N8U28d1ZBQOld+TUFm68D5YNLqYNEwaFk06ShaVVg1PCnItin2cbobJg0Z2RqFPiTsa1xbCsuBooljsKur2AvVAJ2i54cVqAAAAAElFTkSuQmCC
stripped_bamboo_block_top,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAFVBMVEXjzGrZwl63q0m7qEyjkT6HdjJ1ZCWj79RKAAAAV0lEQVR42i3MwQ3AIAxDUfeSe4mURYoYgHqETkDYf4bKEfpHPxnXg7uKbcvSEuOLCv11OhuhvZylrdiW0C6HRqccJOQgIYcSMs4+nWXOk6WKjSgxZFSfP8hRFXkxWXNnAAAAAElFTkSuQmCC
stripped_birch_log,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAMAAAAoLQ9TAAAAh1BMVEXTxIfSw4bSwobRwYTRwITRwIPQvoLPvYHPvIDOvIDNvIHOu3/Oun/NuH3MuH3MtnzLtnvKtnvLtXrHtn7KtHrJtHnKs3nGtHzJs3jHs3jIsnfHsXfHsXbIsHbHsHbGsHbGr3TGrnTErHLDrHLAq3K6qHS4qHW+pm26omm1oGq0oGq2nWWxmGCYq98xAAAAvUlEQVR42h3N3VbCQAwE4IhLYyxRDMUfELVTo1l23//5yGkucs58czHUYWIwFstDD+qIBNnJWsCpIuIC4aIXMU/wv3CcS6EVlqB6hUOJEsw4GrUrwxkEVVNfEn4ZA08/ygr1cPLvwKATlM/y9hItoWN4mEQVUmSp5OaH4T5BJyrkjep/HDbltP/UKSgSegRt7k57qMaH957gTo/vO0Dh8Eot/9M8b49QVbRcccE8P2/5qGZI6Clfr+PI45rrDfEsGLuj7vmlAAAAAElFTkSuQmCC
stripped_birch_log_top,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAGFBMVEXXy43XwYXIt3q4qHWun3axmGCllGenjlbpOMLjAAAAe0lEQVR42hWJMQ7CMAwADQsrThuxgnFhTpoPNI3YU8nKytQ9lfL/Ojed7qBJKU2kQEZjri+0UPcU5jndIP8vaHC0sC2kDBNkx2uI4wRH/BBFtnA4fnuvq0vsa3NM5FnLwr/VD18tpOiqziDeu4SQFAsVyTwJHyBFREqTE1PBGf0kJ0AHAAAAAElFTkSuQmCC
stripped_cherry_log,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAFVBMVEXfnKTcmJ7ZlJnWj5PSiY3NhYDJfXkG0ZyDAAAAdElEQVR42g3JwRHCMAxE0aWE3VQgKQ1YcRrAHu4YnAaY9N8CPv0/8/CbxZRxYYQ7vb4wjVuaTvTUwfrc0UDfiioGZXTvuD/OYFZ8jTELA0Om1Ynmsq3oRDuS+3ShG/GwuPB2GrlonD2pWBPFD1fgTtPesv8BDxEVSebtDD4AAAAASUVORK5CYII=
stripped_cherry_log_top,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAGFBMVEXnx7vnvrTmta3hqKHdnZfSiY3NhYDJfXmegnpOAAAAgklEQVR42hXGsQ2CYBAF4Hf4Qgn3E3rUuIojOIIOZcUiTmBrqSDRltwRSyOnftXHQ7IEC+f7KPDGSew6D2xbenlSiUeiDCsAU83SsmYqLsE0ZD0KNcJmKX2siB/FU/6Ju6rQ9bX52FgTPl8BAQMeiDyoi7VmS7TELXXF2XLm+75SGL5EDDNtxPRdzQAAAABJRU5ErkJggg==
stripped_crimson_stem,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAFVBMVEWgRGiWPmKJOVuCOFqAOFN+NFJ4LEnPirWUAAAAeElEQVR42g3EwQ3CMBAEwN1NAT5HvMEJKYAGEKUjCkBABTEFoJx4Bx+Zx+g47nKfp0kHA1JglJkRxlDvBYCHPH/MuTa96oyIDiIQUOqEQvAL6kJEQlt0nQn9MIgwFhA6t61Oi3SqXm0outG47g2iWyLirXiE43nHHylxKCTSWSrnAAAAAElFTkSuQmCC
stripped_crimson_stem_top,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAMAAAAoLQ9TAAAAGFBMVEV+OlaGPlqAOFNcMEJqNEuUP2GJOVtLJzcIGqDAAAAAbElEQVQYGQXBgRHCMAwEML3twv7jcpfUSKlx+tKE0ypJxEOSVGo/jmywKoO3DjbUidIByKjpDS3WtWbu7pof2ooiccyIZBXAWtYZwCGWrrHobw8Jc4TrgqWESJI8uIPKgreESkJ4SPJJmQMAf/xJJnf2nSSqAAAAAElFTkSuQmCC
stripped_dark_oak_log,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAG1BMVEVSPydQPSZOPCVKOiRJOSRIOSRIOCRFNiM7MCDAZEHZAAAAhklEQVR42hXMuw7CIBgG0M9SwurSuHorrKYNymxi2pGQ+AIdnBHSwAOQ4GP7dzvTQfECtm8NfomvVl8N6kQYmUERp04OYkbRcn+/ESqX+HiVUUXAsB4JKu6WeJ5QL4Et0RFC043cJtSX6Bn3GcWrd8PThmSZPswEb+13C4ODT4Kep+vjo81/RBYi9o0OXaYAAAAASUVORK5CYII=
stripped_dark_oak_log_top,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAHlBMVEVTOBpPMhhJLxc4LR0+KRI2Kxw1KxwzKRo6JBEwHg50NI2nAAAAhUlEQVR42h2NoRLCMBAFDwSay3RIJBxMCRIEPpmKaP6gFYeOSXVvKoLD9m9701Ur3s4DLjyWLzP0aMz+ghbyUlPX1QP0/x0adBY+EylNCzn4OYlrYZAHkXgLQ/C3GJvrJiJuE6LodTP53xy1egVStHoGg3h0d8gpVUW/kMyZ8ATvwoV5LCsz5SBnVBG8nwAAAABJRU5ErkJggg==
stripped_jungle_log,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAFVBMVEW/kWW7jWG0hlqugFSfhE2bgEmXfEW4xCwdAAAAd0lEQVR42gVAwRGCMBBcO+AC+jZHwp8cwz/xpABl+Ovo9l8CA6qas02wImR6G2ijDC0f+O+PpXoZIWGvGuXAS6/JXDN+kPtQnwS9BkjeAFFtzg6dzZdbSEQMC8ViRRKJHntDDaMF5QRS+vkzJHzRqW9eUHRd6bQTPt8ZFm/eGgwAAAAASUVORK5CYII=
stripped_jungle_log_top,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAG1BMVEW/jmu4h2Sih1CfhE2eg0yqeVSXfEWfcUqXakSzZxaGAAAAg0lEQVR42iWNsQ7CMAxEzQAzroiaFan8AH+QKjCDiMFrkfCeIWpGGKL6s7HUN53u6XQg41lE3gNM6Nz2jgcIqnWedQfTd4MOfQeXHxn9A0LmpTaf4NSYqLGpzK9S+gQfC635pzWmCidbsS6rIsPUMTvEvc1DrWrYF5K7EXYQBxljvMof6lgm8s7bEy4AAAAASUVORK5CYII=
stripped_mangrove_log,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAElBMVEWARTN6PS96NzF1MTFvLi1tLC2KuRvtAAAAbUlEQVR42hXNwRGDQAxDUaUEmQawNRSADA2ETQNh+68l4fQvf+ahzz3DGniritUnZnJxRkOO5mbhXllLxgEzkutLmFdR4UYnNXcKjox/B66KXPZnllmjCJOI1AdZTDIaX11m6IAfsihMZ2y36wdRrRLHdlcLdAAAAABJRU5ErkJggg==
stripped_mangrove_log_top,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAGFBMVEV/QjR3OTR1MTFvLi1tLC1vKi1kJCNdHB6YGA/hAAAAg0lEQVR42h2NsQ7CMAxEDRI7piSZq8AHpFI/gNbdgdZ4zpBmpUOa38fiTU+6Ox1QdyOiwUNAY04vbKCtNa9rPcLje0CD7gLTxopdIETZc3EL3IswF2mgj/JJyc4wqZTi/sKcZIZ+k7on+9YOKxq10SCedR5yrkqjp2yejFegcez84OkHe9QiUe5MRUwAAAAASUVORK5CYII=
stripped_oak_log,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAMAAAAoLQ9TAAAAb1BMVEXBombCoWa/n2O/nmK/nmHAnWK+nV+9nF+8m126l1q5lVi2k1izk1i2klW0kVizkFewjlWujlKtjVetjVKsi1KniU+jg0mjgkmjgUqigUmigEuggEidgEebfEeafEWZfEObekWYe0WYekSTdUSRdUHJhwd1AAAAqElEQVR42g3DS07DMBQAwPFzfk0EZcENuP/J2BSVNH8bRpr81dXW/cp5kIcppqCH1F5OujF2PlLVKD1jpHBjUsDJHCfMN4WmfvuMcd2W+aSe5fBGGKmUwthnr6CvGv/PHm3sr6wme3tWHvmIblvbyJjMtG2knlsqTV8u0RL70wJ60zmsVxje7Y60mQzDvUSXL0lqPJpt4ArjFjSHBuvPGHWZFw78ejz5A6qfR5OHsZUOAAAAAElFTkSuQmCC
stripped_oak_log_top,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAG1BMVEXCnWK4lF+vj1WfhE2WdEGIcUOEbUB9Zzl+YjcgPPjAAAAAgUlEQVR42hXGwQ2CQBAF0L/ww3GdxQIATSzFjoy9GT3Qgt5MFEIDM8SDJhJGeafHwyCibg2nU4BVVhDHszm2LfG5SPC8ZGgbAKNQLavGeJ2Z0rtDFCN0CivTkvgTDNkS70Wcvbx2X9U1626+AwF0mMMZiHwjAG7EIz1jpmSxrwEAP2EIMOykvcJ+AAAAAElFTkSuQmCC
stripped_spruce_log,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAG1BMVEWGYjiCYDh+Xjh9XTd5WzdwWTRsWDNnVjFhUS2GETzKAAAAiklEQVR42g3JMQ6CQBAF0L/ztzMmE0sSI50VAQ9A4U08hHfwWhT2kGAPjZURxmjpLmz3ksebvo519rxKiMalDE7CfA5EDTHfLdZV8Czd5rHlLAzygdKJdlZ90c4SXaQNEwQ6jvBQAfHGhS6hREbNvdnf5WhS6QlsilR79D0CZDe0rDBAJrsbit9hBexDMVZtEr+bAAAAAElFTkSuQmCC
stripped_spruce_log_top,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAHlBMVEWIZTmCYTp6WjRwUi5hSy5aRCRGOiBFOSBEOB1CNh29BeeoAAAAiUlEQVR42g2KsQ3CMBBF/12Oksg2BSUxWcBSVmAW9qBhKxoWiIVEGfAE2AiJBsmHn/T0mkfHEKd6qx4n6xx7uxVzyEUxXiX+Loa024hNHsB7zbvC3g0EJkvPF8yHkZWHkntOaLSdW2oqBtwcPTIkzHUBiERRFCos6PYGwF3SYh8955V8z3OImPQPCe8u2HOvgjYAAAAASUVORK5CYII=
stripped_warped_stem,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAFVBMVEU9qaZEoZ87mZc2lI4xjYwxi4UuhXhF+G+gAAAAeElEQVR42g3EwQ3CMBAEwN1NAT5HvMEJKYAGEKUjCkBABTEFoJx4Bx+Zx+g47nKfp0kHA1JglJkRxlDvBYCHPH/MuTa96oyIDiIQUOqEQvAL6kJEQlt0nQn9MIgwFhA6t61Oi3SqXm0outG47g2iWyLirXiE43nHHylxKCTSWSrnAAAAAElFTkSuQmCC
stripped_warped_stem_top,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAMAAAAoLQ9TAAAAG1BMVEU5g4I6jowxjYwuX1EocGc7mZc2lI42nZEfV1JGbz83AAAAbUlEQVQYGQXBARKCQAwEsGxbBv//XOGsSaqdeRmWMypJxE2SVGpvj2yw5jfY+WJDfaN0ADJq5gkt1rFaaT7QdK4i8ZgRySqAtawzgJdYZvq36OsJCXOE44ClhEiS3HgHlQVvCZWEcJPkSukDAH/MTiSDDDlZvQAAAABJRU5ErkJggg==
structure_block,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAHlBMVEXXwtfXs9fCoMK0k7SWeJZ4ZHg1NjUzMzMmHSoQEBBG/tT0AAAAYklEQVR42mMo6wCDNIbMmTOdTWbOnMbQ2enSOcNlxgyGzilKLR5KnkCGE6MDi4AKiCHA0cCoEsHQ0uE4cyZLhwdD8xSNmTObPC0QjJYOh5kzRTo84Irh2uEGwq1AWAp1RjoAUlEy1SqpCBEAAAAASUVORK5CYII=
structure_block_corner,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAALVBMVEXXwtfXs9e0k7SWeJaKcoptXG1vWnFjU2NaR1xPQ09OQk41NjUzMzMmHSoQEBBXXO/1AAAAeUlEQVR42mM4fRcMdjPse/fOSPndu9cM9+4Z33tr/PYtw73H7+69fWUHZNhdL0uNWAxilAgysD6ey3D5buG7d6x3bRkuvUt8947tnS6QkfDunRiQcfluwLt34kCpe3YBDILuj+cCGa1h6bWPoQa+s3sLtwJhKdQZewAoTFXFUYldpgAAAABJRU5ErkJggg==
structure_block_data,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAIVBMVEXXwtfXs9fCoMK0k7SWeJZTRFNPQ081NjUzMzMmHSoQEBAr0FovAAAAXElEQVR42mNonwkG5QxVq1Y5m6xatZxh1iyXWStdVq5kmLVEadZKJS8gw4kxcqqACoghoDmJUSWTYcrMIK1FqjM9GSavmrkKiCzhDLgUXDFcO9xAuBUIS6HOqAAAu3M7ZnjfH0sAAAAASUVORK5CYII=
structure_block_load,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAIVBMVEXXwtfXs9fCoMK0k7SWeJZPQ09OQk41NjUzMzMmHSoQEBCBfw07AAAAX0lEQVR42mNonwkG5QxVq1Y5m6xatZxh1iyXWStdVq5kmLUka4rnMi8gw22WA8vKFCDDawnnBK8lkQxTZjquWiUy05Nh8hLNVasmeVnCGXApuGK4driBcCsQlkKdUQEA0C4/QpXrzAkAAAAASUVORK5CYII=
structure_block_save,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAIVBMVEXXwtfXs9fCoMK0k7SWeJZ4ZHh2Y3Y1NjUzMzMmHSoQEBAfW9rqAAAAXklEQVR42mNonwkG5QxVq1Y5m6xatZxh1iyXWStdVq5kmLUka4rnMi8gw22Wk8rKFCDDa5mSUtaSSIYpM50UhVRmejJMXqIkwKjkZQlnwKXgiuHa4QbCrUBYCnVGBQA2KjmMYtGt1wAAAABJRU5ErkJggg==
sugar_cane,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAYAAAAf8/9hAAAAgUlEQVQ4y2NgAIKn72/9n3Yw7T8DFKy6XfK/aUUk0XwGECez3Z1oDegWwhVMfG/0H58BpQc1/mOzEEMBsQYyEHIiuoFEG4DuREKBTNAGXIEM8yLJ0YYSZiBTKEoHIFOolg5gBiIrALmQUJjgDTSQgSRHI8l5gRQ/Y3MR2emAKl4AAFVkgFV5RwP3AAAAAElFTkSuQmCC
sunflower_back,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAYAAAAf8/9hAAAAUklEQVQ4y2NgGAU4gVqy6n9kTLJm8RqW/0Gz9P579WuA2UQbAtMM0hi6WheMSTIEpAhkM0wziA1zCdEGwGyHaSTZAJgXYC6hKBxI1kyVaBxhAADTUV/shtsI/QAAAABJRU5ErkJggg==
sunflower_bottom,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAElBMVEUAAABVqy1Smi5KjygXfAQmYyW7Vo24AAAAAXRSTlMAQObYZgAAAEdJREFUeNpjAAJGZQYIMFKAMpgM4AxjKEMlGMJgVnWBMBhNYLoEYIqh5hgzO0AYpi5Qc1yCoQwWZ1cGKMsFxgiAMlgDGBgYAIGyBfLVZY+LAAAAAElFTkSuQmCC
sunflower_front,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAFVBMVEUAAAD/7E/+1jn1uifxnSXTfTK9aiIqXhspAAAAAXRSTlMAQObYZgAAADBJREFUeNpjIBIYCkNoRkUlATDDyMRZGcwQdE0RBDOE3EIUUaUYFZUUGCBCykTaAwBBIASCZo1ZuQAAAABJRU5ErkJggg==
sunflower_top,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAYAAAAf8/9hAAAAU0lEQVQ4y2NgGAWDHKglq/4HYbINEK9hocwAr36N/yBDyDYgaJbef5AhFBsA8gbRLgFpgNkK8wJJ3kC2EYTJ8gIs9JFdQ5YhFMcCSHPoal28BgAAs8w330f9bHwAAAAASUVORK5CYII=
suspicious_gravel_0,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAG1BMVEWwrq6xoqKXl5eWjo6JgX6Bf39ya2lqYmFkW1tsVMh8AAAAfklEQVR42gVA0Q2CMBB9IXECF5CmPZ2AAS4tA1y8+k+4kwkYAG1xbIPvtIiZVCRS9pYZsjGlJwVomU8jMfg4mW61o+89p5Aq5o8My9oVoUTqrhEh+W8/boa7D95mKnCOm5ztAY18cZeKWmoYpyDI4bUeSgm8Z39nZ9jVtBSzPxZ8Jv7r4y2zAAAAAElFTkSuQmCC
suspicious_gravel_1,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAHlBMVEWwrq6xoqKXl5eWjo6JgX6Bf39ya2lqYmFkW1tXT081/rcfAAAAiUlEQVR42g3NsQ3CMBAF0N+ARM0C4RSbsEAGsOyI2uIMdZQ7XFMwgEkMbMC45C3wMPdjFIkJxrLTxTvE7MhcLIHDUMRGwdj0mXOqqHl7JjIJw6vs6lQZFLpTVW5BJn8fpREctft9rA1QN+fbe+nA7bhRXYsUEh16ivB0nQpbA/f0evfqIHvhEET+JJYniPseT4kAAAAASUVORK5CYII=
suspicious_gravel_2,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAHlBMVEWwrq6xoqKXl5eWjo6JgX6Bf39ya2lqYmFkW1tXT081/rcfAAAAhklEQVR42g3NQQrCMBAF0I8LL+AF7GBivEAPEJrSdTBRdxKYIecoNk5v0OO28PYPv75E5phhLHlZBo9YR2uelpDCVNieDKTra/qqoJWzkjMZY9PHqjaBgvtswjeQkbXNV8Zd3KYjBQit+v43h1TnpWkU5Cm77vgwuFctyRp4GeTgwRdOITDvOAgozC+WyYsAAAAASUVORK5CYII=
suspicious_gravel_3,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAHlBMVEWwrq6xoqKXl5eWjo6JgX6Bf39ya2lqYmFkW1tXT081/rcfAAAAh0lEQVR42hXNsQ3CMBAF0C9WYAFyii1ngQxgJRa0keIanfAR1oiwxbUUyN4WqF/x8Bx54bREGMtezORBW7D2Zgk8B872QJBu3NbrR1CYHjTkiKBNWyUDytpakR7EonU/JVhxrbo/nbXqXhyivrW8KCJeytD9PkzuvvFqDbwEkV485JjWOaX0BddNKvsd9ntUAAAAAElFTkSuQmCC
suspicious_sand_0,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAFVBMVEXt68vn5Lvj27Daz6PVxJbRuorGrnE94eLWAAAAe0lEQVR42g3KwQ3CMAwF0C+k3kEB7vSHAWq79yZuFmhTBkB4/xXoOz8kMbJahd+t9DRMePXyULMEyXNsddrRWEW0BeYQelZHsYV9N4NpG2KdDDUfsRU6nv2cc8roYqLxW7EqfTy8wWuzKxcBb+/tK4ND4sIPu4IcxZT8A87JG8CzEXpWAAAAAElFTkSuQmCC
suspicious_sand_1,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAFVBMVEXt68vn5Lvj27Daz6PVxJbRuorGrnE94eLWAAAAfUlEQVR42gVAsQ6CMBB9McFZU3WXq+xcD2bba/0AqM4Guf7/Jxg4FqIkCXqRWF034l7jNYg4sJ9sS+OKQmnmUAyT8aA+KKJ8h7aKQMLraHkUJP9uSyTFrc6tTc6j8s6z7Rk5/LQ3LdBU5ERPBp0fy8adgu1AH6oBRD1LIPoDCuwctyMsufcAAAAASUVORK5CYII=
suspicious_sand_2,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAGFBMVEXt68vn5Lvj27Daz6PVxJbRuorGrnG9m3WyXGgMAAAAfUlEQVR42gVAwQ6CMAx9MfFuMuWuRT3Tld1ZAT/AyVlHWv6A7zcILERZMvQsQwnHDtcyX6JIALfJau7emCgnjm7ojV0fUTEkf24uAonzax9/gtx+tjqQoilp9z60KOw1mY8YfV2rq0HnKZ3oy6DmvlQ2BduBFioRRDeWSPQHnt8fV2rhINYAAAAASUVORK5CYII=
suspicious_sand_3,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAGFBMVEXt68vn5Lvj27Daz6PVxJbRuorGrnG9m3WyXGgMAAAAgElEQVR42g3FMQ7CMAwF0L/AjBRgB1fsTd0wN0HlApVnSOL4Bs314S0PzjNR5Ih0rou4w4jbtl5CZYc8BM1xFKwUg5+6YlZvyUrCYt36zgwu/2tjxCrWv5RwldD32Q3Ygu2m7YXViuWWGtJbnyf6eNBVJfuW4PVIQjLhQXfPhegHv7AjMsFYZ5sAAAAASUVORK5CYII=
